QS World University Rankings by Faculty Area,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
Engineering - Electrical & Electronic,,,,,,,,,
,,,,Institutions Considered,,1709,,,
,,,,,,,,,
,,,,,,,,,
,,,,,Weightings,,,,
,,,,Academic,0.4,,,,
,,,,Employer,0.3,,,,
,,,,Citations,0.1,,,,
,,,,H,0.1,,,,
,,,,IRN,0.1,,,,
Top 530 Universities - Engineering - Electrical & Electronic,,,,,,,,,
2024,2023,Institution,Location,Academic,Employer,Citations,H,International,Score
251-300,251-300,Leibniz University Hannover,Germany,55.2,58.5,78.8,65.7,66.6,
251-300,201-250,National Research Tomsk Polytechnic University,Russia,59.1,63.3,73.2,60.2,76.5,
251-300,251-300,Novosibirsk State University,Russia,56.2,68.6,70.7,55.5,42.6,
251-300,251-300,Peter the Great St. Petersburg Polytechnic University,Russia,60,65.7,64.1,52.9,70.8,
251-300,201-250,Qatar University,Qatar,55.7,50.5,94,76.9,83.1,
251-300,251-300,Sabanci University,Turkey,52.5,71.4,78.5,57.3,28.7,
251-300,301-350,Satbayev University,Kazakhstan,70.1,61.9,55.1,47.5,21.8,
251-300,251-300,Sejong University ,South Korea,50.3,52.9,95,75.4,70.1,
251-300,,Singapore University of Technology and Design,Singapore,50,59.8,97.2,75.6,39.6,
251-300,301-350,South China University of Technology,China (Mainland),50.5,46.3,93.3,92.2,65.6,
251-300,251-300,Swinburne University of Technology,Australia,43.3,56.8,100,82,64.1,
251-300,201-250,Tampere University,Finland,61.5,49.6,85.3,73.6,72.4,
251-300,201-250,The University of Arizona,United States,52.6,60,80.3,70.6,54.9,
251-300,251-300,"The University of Tennessee, Knoxville",United States,50.9,50.7,92.7,81.9,57.3,
251-300,301-350,Tianjin University,China (Mainland),53.4,49.3,89.5,92.2,70.2,
251-300,251-300,Tongji University,China (Mainland),48.4,54.4,89.9,83.7,58.1,
251-300,,Ulsan National Institute of Science and Technology (UNIST),South Korea,53.3,57.3,94.6,76.9,34.8,
251-300,251-300,Universidad Autónoma de Madrid,Spain,54.3,63.7,85.1,66.9,64.3,
251-300,251-300,Universidad de Buenos Aires (UBA),Argentina,64.4,76.8,57.7,46.1,25.8,
251-300,201-250,Universidad de Sevilla,Spain,60.1,47.8,87.8,76.2,78.2,
251-300,251-300,Universidad Técnica Federico Santa María (USM),Chile,57.1,65.3,76.4,63.4,52.2,
251-300,251-300,Universidade Federal de Santa Catarina ,Brazil,59.4,55.1,83.4,69.1,56.3,
251-300,351-400,Université Paul Sabatier Toulouse III,France,56.8,54,82.1,66.6,73.9,
251-300,251-300,University of Canterbury | Te Whare Wānanga o Waitaha,New Zealand,53.5,66.6,73.7,60.2,50.7,
251-300,251-300,University of Groningen,Netherlands,54.3,60.1,90.6,71.5,53.2,
251-300,301-350,University of Jordan,Jordan,54.2,70.5,71.5,56.4,51.3,
251-300,201-250,University of Liverpool,United Kingdom,52.1,60,92.3,77.8,62.7,
251-300,201-250,University of Massachusetts Amherst,United States,54.4,61.7,87.7,69.1,40.4,
251-300,201-250,University of Oulu,Finland,58.7,47.9,96.8,78,71.7,
251-300,251-300,"University of Rome ""Tor Vergata""",Italy,55.2,54.1,85.9,68.3,71.9,
251-300,251-300,University of Texas Dallas,United States,53.1,55.7,89.7,76.4,67.6,
251-300,301-350,University of York,United Kingdom,53.2,59.5,81.3,63.8,59.7,
251-300,301-350,Ural Federal University - UrFU,Russia,57,64.5,68.8,57.3,69.1,
251-300,251-300,Western University,Canada,42.9,65.7,96.8,79.7,58.7,
251-300,251-300,Wroclaw University of Science and Technology (WRUST),Poland,57.4,56,77,66.6,85,
251-300,251-300,Yildiz Technical University,Turkey,44.1,69.9,88.2,70.3,41.1,
301-350,301-350,Albert-Ludwigs-Universitaet Freiburg,Germany,52.4,54.1,85.6,68.5,60.6,
301-350,301-350,Alexandria University ,Egypt,51.9,59.2,81,64.1,38.2,
301-350,201-250,Amirkabir University of Technology,"Iran, Islamic Republic of",53.3,45.1,87.6,78,74.6,
301-350,251-300,Beijing Jiaotong University,China (Mainland),53.2,49,86.7,84.1,56.6,
301-350,351-400,Beijing University of Technology,China (Mainland),46.4,60.4,85.1,76,38.7,
301-350,301-350,"Birla Institute of Technology and Science, Pilani",India,48.9,61.8,82.6,66.9,52.5,
301-350,301-350,Carleton University,Canada,39.8,61.2,95.4,79.9,42.5,
301-350,301-350,Case Western Reserve University,United States,51.7,59,84.9,70.1,37,
301-350,351-400,Deakin University,Australia,45.8,55.1,93.5,78.9,61.8,
301-350,351-400,Durham University,United Kingdom,46.5,63.2,84.7,65.4,49.2,
301-350,301-350,Gadjah Mada University,Indonesia,54.4,66,69.3,57.3,30.9,
301-350,251-300,Illinois Institute of Technology,United States,54.4,51.9,91.1,75.8,37,
301-350,301-350,Iowa State University,United States,47.2,59.1,88,73.6,60.8,
301-350,301-350,Lappeenranta-Lahti University of Technology LUT,Finland,50.3,50.5,89.8,73.1,53.7,
301-350,301-350,National Research Nuclear University MEPhI (Moscow Engineering Physics Institute),Russia,53.5,67.7,67.7,55.9,59.2,
301-350,301-350,National Sun Yat-sen University,Taiwan,52.2,57.2,84.5,68.8,36.2,
301-350,301-350,"National Technical University of Ukraine ""Igor Sikorsky Kyiv Polytechnic Institute""",Ukraine,57.2,69.1,60.7,44.6,51.4,
301-350,251-300,Rensselaer Polytechnic Institute,United States,53.9,57.4,86,67.7,36.4,
301-350,301-350,Shanghai University,China (Mainland),48.7,51,87.3,82.3,45.7,
301-350,351-400,SRM INSTITUTE OF SCIENCE AND TECHNOLOGY,India,48.8,61.1,80.5,71.8,63.4,
301-350,251-300,Sun Yat-sen University,China (Mainland),47.4,50.1,92.3,87.1,62.4,
301-350,301-350,Swansea University,United Kingdom,47.6,60.5,88.1,68.8,67.8,
301-350,351-400,Tallinn University of Technology (TalTech),Estonia,55.9,47.9,78.1,64.7,78.5,
301-350,301-350,Technische Universität Braunschweig,Germany,54.8,52.1,81.3,67.7,51,
301-350,351-400,The American University in Cairo,Egypt,53.1,72.8,62.1,52.9,33.8,
301-350,351-400,Ton Duc Thang University,Vietnam,42.6,50.6,93.5,78.5,94,
301-350,351-400,Universidad de Santiago de Chile (USACH),Chile,53.4,68.9,67,56.4,43.7,
301-350,251-300,Universidad Pontificia Comillas,Spain,53.5,62.9,71.1,60.6,34,
301-350,301-350,Universidade Nova de Lisboa,Portugal,46.6,60.3,84.5,66.9,63.4,
301-350,251-300,Universitas Indonesia,Indonesia,56.3,67.7,67.8,58.2,27.5,
301-350,301-350,Université de Rennes 1 (University of Rennes),France,51.5,49.8,84.4,71.5,79.7,
301-350,301-350,Universite libre de Bruxelles,Belgium,53.8,60,72.4,58.2,48.9,
301-350,301-350,Universiti Tenaga Nasional (UNITEN),Malaysia,48.4,51.8,92.2,72.7,60.6,
301-350,351-400,University of Aveiro,Portugal,49.4,51.4,87,72.5,71.1,
301-350,,University of Central Florida,United States,51.2,51.3,84,73.8,70.6,
301-350,251-300,University of Manitoba,Canada,48.2,59.4,87.2,72,46.4,
301-350,301-350,University of Notre Dame,United States,44.4,63,88.4,70.6,54.3,
301-350,251-300,University of Patras,Greece,50.1,59.1,82.2,66.3,59,
301-350,301-350,University of Rochester,United States,56.3,57.2,81.3,60.6,50.6,
301-350,301-350,University of Science and Technology Beijing,China (Mainland),47.9,49.5,91.5,82.8,65.5,
301-350,301-350,University of South Australia,Australia,49.4,57.1,85.6,69.3,55.8,
301-350,301-350,University of the Basque Country,Spain,45.6,56.4,89.9,75.4,75.4,
301-350,301-350,University of Trento,Italy,50,55.6,87.4,70.8,70.2,
301-350,301-350,University of Virginia,United States,49.7,63.2,83.1,64.4,40.1,
301-350,301-350,Vrije Universiteit Brussel (VUB),Belgium,50.8,49.4,89.5,69.6,74.3,
301-350,251-300,Washington State University,United States,46.6,56.5,90.1,72.7,51.8,
351-400,,Ajman University,United Arab Emirates,56.8,74,41.9,36.2,38,
351-400,251-300,Ajou University ,South Korea,51.7,52.9,86,70.1,34.9,
351-400,401-450,American University of the Middle East,Kuwait,62.1,58.5,57.8,50.7,45.2,
351-400,351-400,Aston University,United Kingdom,43.1,56.4,87,72.2,73.3,
351-400,201-250,Bandung Institute of Technology (ITB),Indonesia,53.5,62.2,66.7,55.9,40.1,
351-400,301-350,Bangladesh University of Engineering and Technology,Bangladesh,55.5,59.3,76.4,60.6,22.6,
351-400,351-400,Duy Tan University,Vietnam,45.4,46.5,92.2,71.3,81.6,
351-400,351-400,Hanoi University of Science and Technology,Vietnam,53.5,53,77.8,62.1,54.1,
351-400,351-400,Inha University,South Korea,43.2,57.9,88.8,69.8,40.5,
351-400,351-400,Institut Teknologi Sepuluh Nopember (ITS Surabaya),Indonesia,53.9,63.9,65.7,51.8,23.8,
351-400,251-300,Iran University of Science and Technology,"Iran, Islamic Republic of",49.1,47.6,88.8,76.9,62.7,
351-400,301-350,Kyungpook National University,South Korea,46.4,52.9,83.9,70.8,60.4,
351-400,351-400,Lahore University of Management Sciences (LUMS),Pakistan,50.4,64.8,68.2,59.4,33.8,
351-400,401-450,Multimedia University (MMU),Malaysia,52.7,56.8,73.8,61.3,47.4,
351-400,301-350,National Central University,Taiwan,51.1,57.9,77.9,61.3,38.2,
351-400,351-400,National Research University Moscow Power Engineering Institute (MPEI),Russia,56.8,60.4,60.3,49.5,49.9,
351-400,401-450,Northwestern Polytechnical University,China (Mainland),48.9,45.9,88,85.9,63.6,
351-400,351-400,Pontifícia Universidade Católica do Rio de Janeiro,Brazil,54.2,59,72.2,58.2,34.3,
351-400,401-450,Prince Mohammad Bin Fahd university,Saudi Arabia,56.3,58.3,63.7,54.5,55.5,
351-400,301-350,Riga Technical University,Latvia,55.3,55.5,73,61.7,44.3,
351-400,301-350,Rutgers University–New Brunswick,United States,49,51.9,90.5,69.3,38.4,
351-400,351-400,Ryerson University,Canada,40,55.8,93.2,77.5,46.3,
351-400,301-350,Scuola Superiore Sant'Anna Pisa,Italy,50.9,61.1,73.6,59.4,38.7,
351-400,301-350,Shandong University,China (Mainland),46.4,47.7,88.7,85.7,62.3,
351-400,,Sichuan University,China (Mainland),44.7,54.1,86.9,81,50,
351-400,451-500,Sultan Qaboos University,Oman,46.3,59.3,77.3,64.1,64.2,
351-400,351-400,Technological University Dublin,Ireland,54.3,57.3,68.9,57.7,31.2,
351-400,351-400,The University of Exeter,United Kingdom,42.9,57.7,90,73.1,57.2,
351-400,351-400,Universidad de Zaragoza,Spain,46.3,53.2,92.1,71.1,51.7,
351-400,301-350,Universidade Federal do Rio Grande Do Sul ,Brazil,51.3,52.1,81.5,67.4,49.7,
351-400,351-400,Università degli Studi di Pavia,Italy,48.4,53.7,80.4,66,55.9,
351-400,451-500,Université Claude Bernard Lyon 1,France,49,47.9,85.7,74.4,72.8,
351-400,351-400,Université Côte d\'Azur,France,52.1,48.6,78.8,63.4,64.3,
351-400,401-450,Université de Lille,France,55.2,41.1,81,69.8,71.5,
351-400,351-400,Université Laval,Canada,48.2,57,89.2,64.1,47.2,
351-400,401-450,Universiti Malaysia Pahang,Malaysia,45.2,46,93.8,79.4,61.5,
351-400,351-400,Universiti Teknologi MARA - UiTM,Malaysia,52.2,54.3,76.4,68.5,51.1,
351-400,351-400,University of Baghdad,Iraq,49.8,58.9,74.6,60.6,40.1,
351-400,351-400,University of Coimbra,Portugal,45.4,54.2,85.7,71.5,51.8,
351-400,351-400,University of Genoa,Italy,48.9,53.5,81.1,65.7,53.2,
351-400,401-450,University of Limerick,Ireland,45.7,62.6,71.1,58.6,61.7,
351-400,351-400,University of Milan,Italy,51.3,58.5,77.5,61.7,50.7,
351-400,351-400,University of Pretoria,South Africa,38.5,60.3,90,72.7,66.2,
351-400,401-450,University of Reading,United Kingdom,43.9,64,74.6,61,51.7,
351-400,351-400,University of Tsukuba,Japan,49.2,58.3,82.4,66.6,47,
351-400,301-350,University of Victoria (UVic),Canada,48.6,55.6,86.6,70.6,48.9,
351-400,401-450,University of Vienna,Austria,55.3,53.7,70.2,53.5,53.6,
351-400,301-350,University POLITEHNICA of Bucharest,Romania,50.3,59.7,67.2,61.7,73.5,
351-400,351-400,Victoria University of Wellington,New Zealand,51.6,59.9,78.3,57.3,37,
351-400,301-350,Viet Nam National University Ho Chi Minh City (VNU-HCM),Vietnam,54.6,59.6,68.1,53.5,36.2,
351-400,451-500,Xidian University,China (Mainland),48.5,41.7,88,89.7,57.8,
401-450,,Al-Farabi Kazakh National University,Kazakhstan,52.2,58.1,62.2,52.4,53,
401-450,,"Arab Academy for Science, Technology and Maritime Transport",Egypt,49.5,54.4,72.2,61,38.5,
401-450,401-450,Chongqing University,China (Mainland),44,42.4,89.4,89.5,62.6,
401-450,351-400,Chung-Ang University (CAU),South Korea,42.4,57.6,85.8,71.8,30.4,
401-450,351-400,Colorado State University,United States,49.2,49.3,82,63.1,48.5,
401-450,401-450,Dalian University of Technology,China (Mainland),39.7,47.1,90.4,87.4,61,
401-450,401-450,Florida International University,United States,41.7,53.8,89.7,72,42.4,
401-450,451-500,HSE University,Russia,44.3,68.6,65.6,52.9,52.9,
401-450,401-450,Indian Institute of Technology Indore (IIT Indore),India,51.3,47.5,78.4,63.1,49.6,
401-450,,Jadavpur University,India,48.5,50.3,79.8,69.1,41.1,
401-450,401-450,Jilin University,China (Mainland),38.4,52.3,89.1,81,53.1,
401-450,,King Khalid University,Saudi Arabia,45.9,53.1,81.4,63.1,55.8,
401-450,351-400,King Mongkut's University of Technology Thonburi ,Thailand,49,52.6,81.6,67.4,43.6,
401-450,501-520,Lebanese American University,Lebanon,48.8,69.3,62.2,54,26.8,
401-450,,National and Kapodistrian University of Athens,Greece,43.9,60.3,78.4,60.2,43.5,
401-450,251-300,National Chin-Yi University of Technology,Taiwan,60.8,46.2,69.8,56.9,31.2,
401-450,351-400,National Chung Hsing University,Taiwan,50.9,53.5,78.1,61.7,41.9,
401-450,401-450,Northumbria University at Newcastle,United Kingdom,41.1,51.1,92.1,74.2,68.9,
401-450,451-500,Politecnico di Bari,Italy,46.3,54.1,81.5,65.1,42.5,
401-450,351-400,Pusan National University,South Korea,43.7,55.1,85.4,70.6,48.1,
401-450,,Rochester Institute of Technology (RIT),United States,44.9,66.2,75.8,59.4,23.8,
401-450,451-500,RUDN University,Russia,45.9,63.6,66.6,55,49.1,
401-450,351-400,Simon Fraser University,Canada,47.2,55.1,81.6,63.4,37.1,
401-450,,South Ural State University (National Research University),Russia,45.9,48.8,81.7,70.3,76.9,
401-450,451-500,Taylor's University,Malaysia,49.2,59.9,68.6,55,46.1,
401-450,401-450,Technische Universität Hamburg-Harburg,Germany,51,51.9,72.8,62.4,60.6,
401-450,351-400,Technische Universität Ilmenau,Germany,55.3,47.4,76.3,59.8,54.5,
401-450,351-400,Tel Aviv University,Israel,51.9,45.6,82.2,63.4,44.4,
401-450,451-500,Tomsk State University,Russia,51.1,60,61.5,46.8,62.3,
401-450,401-450,TU Dortmund University,Germany,53.6,52.8,70.2,56.4,41.8,
401-450,451-500,Universidad de Antioquia,Colombia,47.4,65.2,66.6,51.8,35.5,
401-450,351-400,Universidade de Vigo,Spain,45.2,49.6,84.5,69.3,53.6,
401-450,401-450,Universidade Federal de São Carlos (UFSCar),Brazil,46.7,61.1,78.7,60.6,25.2,
401-450,401-450,Universidade Federal do Paraná - UFPR,Brazil,45.2,58,79.1,64.7,32.2,
401-450,401-450,Université de Montpellier,France,46.6,42.7,86.3,70.8,84,
401-450,451-500,Université de Sherbrooke,Canada,46.6,58.7,77.2,61,45.5,
401-450,401-450,Université de Strasbourg,France,49,49.8,81.6,66,61.1,
401-450,251-300,Université du Québec,Canada,45.9,54.7,78.7,67.1,51.3,
401-450,351-400,University at Buffalo SUNY,United States,48.2,47.8,91.2,73.3,29,
401-450,401-450,"University of California, Riverside",United States,48,48.3,91.7,70.8,31.4,
401-450,401-450,University of Cape Town,South Africa,44.7,60.7,70.9,57.3,50.9,
401-450,351-400,University of Galway,Ireland,42.2,62.6,77.2,65.1,43.8,
401-450,351-400,University of Houston,United States,39.7,52.4,91.8,78.9,58.2,
401-450,,University of Huddersfield,United Kingdom,52,54.6,76.1,61.7,33.4,
401-450,401-450,University of Johannesburg,South Africa,39.5,49.7,86.1,72,83.7,
401-450,401-450,University of Navarra,Spain,41.4,71.4,69.3,54.5,30.9,
401-450,351-400,University of Pittsburgh,United States,46.4,52.9,85.8,67.7,45.9,
401-450,401-450,University of South Carolina,United States,42.2,55.9,90.2,71.3,41.1,
401-450,401-450,Vanderbilt University,United States,47.4,57.6,80.8,63.8,34,
401-450,351-400,Washington University in St. Louis,United States,49.7,49.5,83.1,66.3,37,
401-450,401-450,Xiamen University,China (Mainland),38.9,50,93,83.6,57.6,
451-500,451-500,"Asian Institute of Technology, Thailand",Thailand,56.5,52.1,60.3,51.3,30.8,
451-500,451-500,Auckland University of Technology (AUT),New Zealand,45.1,55.8,76.8,60.2,42.9,
451-500,,Beirut Arab University ,Lebanon,57.7,57.3,52.1,44.6,33.4,
451-500,451-500,Catania University,Italy,47.7,42.1,85,69.3,55.2,
451-500,,Chiang Mai University,Thailand,47.7,57.5,70.8,58.2,25.5,
451-500,451-500,City University of New York,United States,38.8,58.1,82.8,68,52.9,
451-500,401-450,Dalhousie University,Canada,41.4,54.2,86.1,68.3,36.8,
451-500,401-450,Dublin City University,Ireland,44.4,61.3,70.9,55.9,37.3,
451-500,451-500,École Centrale de Lille,France,46,52.4,77.8,62.8,56.6,
451-500,401-450,École Centrale de Nantes,France,49.7,54.2,65.7,54.5,46.1,
451-500,451-500,Escuela Superior Politécnica del Litoral (ESPOL),Ecuador,52.9,60.2,59.4,48.8,30.3,
451-500,351-400,Florida State University,United States,45.7,50.8,83.6,66,47.8,
451-500,,Gazi Üniversitesi,Turkey,44,51.2,81.4,64.7,48,
451-500,,German Jordanian University,Jordan,44.2,59.5,69.1,55.5,53.6,
451-500,501-520,GIK Institute of Engineering Sciences and Technology,Pakistan,47.9,62.6,64.6,53.5,32.4,
451-500,401-450,Griffith University,Australia,43,45.9,93.9,75.2,49.2,
451-500,451-500,Hacettepe University ,Turkey,46,62.3,67.9,54,29.4,
451-500,,Harbin Engineering University,China (Mainland),40.9,49.5,80.9,76.7,57.7,
451-500,,Hiroshima University,Japan,47.2,52.3,76,58.2,45.6,
451-500,451-500,International Islamic University Malaysia (IIUM),Malaysia,47.5,54.1,71.1,59,53.9,
451-500,401-450,Jeonbuk National University,South Korea,42.1,50.4,87.3,67.1,45.2,
451-500,451-500,Kasetsart University,Thailand,45.4,56.9,75.6,61.3,31.6,
451-500,451-500,King Mongkut\'s Institute of Technology Ladkrabang,Thailand,50.5,50.2,72.8,61.7,31.2,
451-500,351-400,Lulea University,Sweden,40,48.1,90.2,72.7,73.6,
451-500,451-500,Mahidol University,Thailand,49.3,56.2,70,59.4,29.6,
451-500,451-500,Mansoura University,Egypt,41.3,46.6,87,71.3,64,
451-500,401-450,Memorial University of Newfoundland,Canada,31.1,61.6,92.2,72,53.8,
451-500,401-450,Nanjing University of Aeronautics and Astronautics,China (Mainland),43.4,40,86.6,85.9,54.4,
451-500,501-520,Nankai University,China (Mainland),42.9,43,94.5,80.3,44.2,
451-500,451-500,National Institute of Technology Tiruchirappalli,India,41.9,48.9,85.5,70.3,62.6,
451-500,501-520,Novosibirsk State Technical University,Russia,53.9,63.1,48.4,43,32.2,
451-500,451-500,Oxford Brookes University,United Kingdom,46.9,67,59.2,48.8,41.8,
451-500,,Pontificia Universidad Católica del Perú,Peru,52.4,67.1,51.2,38.4,33.6,
451-500,401-450,Sogang University,South Korea,44.9,61.3,74.4,60.2,21.7,
451-500,,Sunway University,Malaysia,39.9,53.1,85.3,69.3,46.7,
451-500,351-400,Technical University of Cluj-Napoca,Romania,52,50.7,70.6,58.6,48.1,
451-500,451-500,Texas Tech University,United States,44.2,55.9,81.7,64.1,26.7,
451-500,,The University of Lahore,Pakistan,45,56.5,76.6,60.6,30.7,
451-500,401-450,Tokyo University of Science,Japan,45.9,61.2,71,55,35.1,
451-500,501-520,Universidad de Concepción,Chile,46.8,61.5,65,54.5,37.7,
451-500,401-450,Universidad Nacional de La Plata (UNLP),Argentina,53.8,60.2,56.3,44.6,27.8,
451-500,,Universidad Tecnológica Nacional (UTN),Argentina,49.5,71.5,52.4,43,18.4,
451-500,,Universiti Teknikal Malaysia Melaka,Malaysia,50.5,49.1,72.5,60.6,47.9,
451-500,,Universiti Tunku Abdul Rahman (UTAR),Malaysia,39.7,57,85.3,66.9,39.9,
451-500,451-500,University of Florence,Italy,45.1,48.5,82.1,67.7,59.3,
451-500,401-450,University of South Florida,United States,42.8,51.2,89.7,70.3,41.7,
451-500,451-500,University of Warsaw ,Poland,52.9,56.3,66.9,48.8,42.4,
451-500,501-520,"Vietnam National University, Hanoi ",Vietnam,52.5,55.2,64.3,53.5,39.4,
501-530,, Western Sydney University,Australia,41.6,51.4,84.7,70.1,34.3,
501-530,,Abu Dhabi University,United Arab Emirates,48.5,65.5,56.3,40.3,34.3,
501-530,,Aix-Marseille University,France,47.9,41.1,78.4,65.7,68.2,
501-530,,Al Ain University,United Arab Emirates,57.8,48.1,57,54.5,32.5,
501-530,,Chandigarh University,India,45.2,63,63.1,52.4,37.6,
501-530,,De La Salle University,Philippines,44.3,56.1,74.8,59,28.4,
501-530,501-520,Drexel University,United States,40.2,48,91.7,70.6,49,
501-530,,Indian Institute of Technology (BHU) Varanasi,India,39.2,49.3,85.7,70.8,50.9,
501-530,451-500,Johannes Kepler University Linz,Austria,48.6,45.5,78.7,61.7,50.3,
501-530,501-520,Kaunas University of Technology,Lithuania,45.2,53.2,72.5,58.6,46.7,
501-530,501-520,Kyushu Institute of Technology ,Japan,47.5,49.6,75.8,61.3,37.3,
501-530,,L.N. Gumilyov Eurasian National University (ENU),Kazakhstan,57.7,58.4,48,42.1,21.8,
501-530,401-450,Nanjing University of Science and Technology,China (Mainland),41.1,42.6,87,84,44.5,
501-530,401-450,National Chung Cheng University,Taiwan,47,53.7,74.5,58.6,28.5,
501-530,501-520,NED University of Engineering and Technology,Pakistan,45.9,60.5,62.7,54,31.7,
501-530,451-500,North China Electric Power University,China (Mainland),50.8,24.7,86.7,89.6,62.8,
501-530,451-500,Pontificia Universidad Javeriana,Colombia,50.8,69.8,45.2,40.3,16.3,
501-530,451-500,Poznań University of Technology,Poland,54.5,41.3,76.1,57.7,40,
501-530,451-500,Saint Petersburg Electrotechnical University ETU-LETI,Russia,57.6,54.9,55.7,38.4,43.3,
501-530,451-500,Shenzhen University,China (Mainland),39.6,40.4,92,86.3,58.2,
501-530,401-450,Stellenbosch University,South Africa,40.9,55.2,75.2,61.7,60.2,
501-530,401-450,Universitat de Valencia,Spain,45.4,44.2,85.1,64.4,55.8,
501-530,451-500,University of Aberdeen,United Kingdom,40,54.4,80,64.7,58.5,
501-530,451-500,University of Granada,Spain,46.3,41.4,84.4,63.1,64.5,
501-530,401-450,University of Kent,United Kingdom,40.5,49.4,86.9,73.8,40.1,
501-530,,University of Macau,Macau SAR,42,40,94.7,82,47.4,
501-530,,University of Milano-Bicocca ,Italy,44.5,56.2,73.8,55.5,47.2,
501-530,,University of Minho,Portugal,36.3,54.9,86.6,69.6,48.9,
501-530,351-400,University of Southern Denmark (SDU),Denmark,46.5,39.1,84.9,68.5,66.9,
501-530,401-450,Vilnius Gediminas Technical University,Lithuania,46.7,48.1,75.7,59.8,59,
501-530,501-520,Vilnius University ,Lithuania,49.3,51,71.1,49.5,50.1,
501-530,,Wuhan University of Technology,China (Mainland),38.3,43.6,90.1,84.8,61.9,
501-530,451-500,York University,Canada,39.8,53.6,85.3,67.4,31.2,
