2024,2023,Institution,Location,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,International,Score
301-350,301-350,Eberhard Karls Universität Tübingen,Germany,53.8,57.4,78.4,61.2,,50.7
301-350,351-400,Hiroshima University,Japan,59.3,54.8,72.6,60.1,,30
301-350,301-350,Institut National des Sciences Appliquées de Toulouse (INSA),France,67.1,38.8,76.6,65.6,,42.6
301-350,,ITMO University,Russia,55.3,60.3,70.8,58.4,,58.7
301-350,301-350,Jadavpur University,India,53.4,64.2,77.6,62.8,,42.4
301-350,251-300,Jiangnan University,China (Mainland),51,48,82.8,81.3,,62.2
301-350,301-350,Kazan (Volga region) Federal University,Russia,63.8,55.9,66,54.4,,33.6
301-350,301-350,Koç University,Turkey,60.3,67.1,62.3,54.4,,18.3
301-350,201-250,Kyung Hee University,South Korea,47.4,58.3,86.4,80.9,,51
301-350,251-300,Kyungpook National University,South Korea,53.2,51.7,84.1,77.2,,51
301-350,351-400,Maastricht University ,Netherlands,55.2,61.8,69.3,57.1,,51
301-350,,Mahidol University,Thailand,54.4,62.2,72,62.8,,39.8
301-350,301-350,National Chung Hsing University,Taiwan,56.6,53.4,78.3,63.8,,33.6
301-350,351-400,Pontificia Universidad Católica de Valparaíso,Chile,59.4,64,55.3,52.2,,34.9
301-350,251-300,Southeast University,China (Mainland),50,49.5,86.8,86.5,,56
301-350,,SRM INSTITUTE OF SCIENCE AND TECHNOLOGY,India,49.5,63,79.3,71.1,,42.9
301-350,251-300,Stellenbosch University,South Africa,58.2,59.8,72.1,60.7,,37.4
301-350,251-300,Tongji University,China (Mainland),53.2,49.5,89.1,83.9,,51.7
301-350,301-350,Tufts University,United States,58.4,51.2,79.3,64.2,,28.7
301-350,251-300,Universidad de Sevilla,Spain,54.8,55.1,81.2,68.1,,60.4
301-350,251-300,Universidad de Zaragoza,Spain,56.8,47.1,82.7,70,,65
301-350,,Universidad Nacional de Córdoba - UNC,Argentina,57.7,65.5,62.1,53,,36.4
301-350,,Universidad Técnica Federico Santa María (USM),Chile,57.7,71.1,53.1,45.8,,39.9
301-350,251-300,Universitas Indonesia,Indonesia,59.1,66.7,58.6,55.8,,23.2
301-350,251-300,Université de Liège,Belgium,52.8,57.2,76.3,62.8,,59.3
301-350,301-350,Université de Lille,France,48.4,55.2,82.3,74.6,,68.7
301-350,301-350,University of Aberdeen,United Kingdom,55.1,58,73.8,61.2,,49
301-350,201-250,University of Akron,United States,55.8,60.2,77,61.8,,30.9
301-350,,University of Antwerp,Belgium,49.7,57.3,84.6,66.9,,58.7
301-350,201-250,University of Aveiro,Portugal,59.2,46.2,82.9,70.4,,68.6
301-350,251-300,University of Bern,Switzerland,50.3,63.5,78.6,65.6,,45.8
301-350,251-300,"University of California, Riverside",United States,56.7,43.6,92.9,75.5,,42.3
301-350,301-350,University of Canterbury | Te Whare Wānanga o Waitaha,New Zealand,52.9,70.4,65.7,60.1,,45.5
301-350,251-300,University of Granada,Spain,56.8,50.2,82.1,68.1,,69.2
301-350,351-400,University of Johannesburg,South Africa,46.2,58.7,83.3,70.7,,69.5
301-350,251-300,University of Minho,Portugal,51.2,54.1,84.1,71.8,,62.1
301-350,301-350,University of Palermo,Italy,59.2,44.8,83.6,70.7,,59.5
301-350,251-300,"University of Rome ""Tor Vergata""",Italy,51.9,61.8,80.2,63.8,,44.3
301-350,301-350,University of South Carolina,United States,47.7,59.8,87.9,72.8,,24.9
301-350,,University of Warsaw ,Poland,54.3,60.3,75.7,58.4,,44.7
301-350,,Vrije Universiteit Brussel (VUB),Belgium,55,56.3,75,62.3,,53.2
301-350,251-300,Wroclaw University of Science and Technology (WRUST),Poland,53.8,59.2,75.1,66,,54.5
351-400,251-300,Bandung Institute of Technology (ITB),Indonesia,52.5,58.8,68.4,61.8,,31.2
351-400,,Bauman Moscow State Technical University,Russia,59.6,75.4,43.9,33.7,,
351-400,351-400,Colorado State University,United States,49.4,55.4,81.1,67.3,,37.8
351-400,301-350,Czech Technical University in Prague,Czech Republic,63.1,56.3,57.6,49.7,,35.7
351-400,301-350,Emory University,United States,47.7,55.9,85.4,67.3,,28.9
351-400,351-400,Florida State University,United States,54.9,52.2,83.3,65.6,,26.7
351-400,301-350,Gadjah Mada University,Indonesia,55.9,65.1,58,51.4,,26.8
351-400,,Gazi Üniversitesi,Turkey,63.3,52.5,66.2,57.8,,24.9
351-400,301-350,Institut Teknologi Sepuluh Nopember (ITS Surabaya),Indonesia,60.5,61.3,59.3,57.1,,16.6
351-400,301-350,Kasetsart University,Thailand,50.3,60,75.8,64.2,,38.7
351-400,301-350,King Mongkut's University of Technology Thonburi ,Thailand,53.9,55,75.4,66,,44.9
351-400,301-350,Kobe University,Japan,56.2,52.4,79.6,62.8,,33.1
351-400,351-400,Lancaster University,United Kingdom,52,55.2,71.8,63.3,,47.5
351-400,301-350,Linköping University,Sweden,46,59.7,77.6,65.6,,41
351-400,251-300,Nanjing Tech University,China (Mainland),58,34.1,87.4,85.8,,56.9
351-400,301-350,National Central University,Taiwan,53.9,55.7,70.1,59.6,,35.7
351-400,351-400,National Sun Yat-sen University,Taiwan,51.8,57.4,72.9,60.1,,35.9
351-400,301-350,Peter the Great St. Petersburg Polytechnic University,Russia,61.2,58.4,57,49.7,,40.6
351-400,351-400,Prince Mohammad Bin Fahd university,Saudi Arabia,47,61.8,74.6,68.1,,51
351-400,351-400,Prince of Songkla University,Thailand,52.8,54.4,70.4,60.1,,56.8
351-400,201-250,Pusan National University,South Korea,47.7,56.4,81.9,76.4,,41.7
351-400,301-350,Radboud University ,Netherlands,49.5,54.5,82.4,64.7,,36.4
351-400,,Satbayev University,Kazakhstan,72.2,56,39.7,37,,27.3
351-400,301-350,Shanghai University,China (Mainland),44.4,53.9,87.8,82.6,,53.4
351-400,251-300,Sharif University of Technology,"Iran, Islamic Republic of",49.4,49.3,86.2,75.2,,62.7
351-400,251-300,Sogang University,South Korea,49.8,62.8,74.4,65.6,,14.2
351-400,351-400,The Scripps Research Institute (TSRI),United States,59.4,41.9,86.4,68.5,,30.5
351-400,251-300,Tokyo University of Science,Japan,51,54.6,80,64.2,,33.6
351-400,301-350,Universidad Autónoma de Nuevo León,Mexico,51.3,63.5,69.1,60.1,,21
351-400,301-350,Universidad de Antioquia,Colombia,54.9,62.9,65.9,55.8,,32.2
351-400,301-350,Universidad Industrial de Santander - UIS,Colombia,51.4,67.1,61.1,54.4,,24.3
351-400,301-350,Universidad Rey Juan Carlos,Spain,57.3,50.8,72.4,65.6,,41.7
351-400,401-420,Universidade Federal do Ceará (UFC),Brazil,57.7,48.2,71.4,62.8,,42.7
351-400,351-400,Universidade Federal do Paraná - UFPR,Brazil,53.8,53,75,61.2,,35.7
351-400,251-300,Universitat Rovira i Virgili,Spain,57.3,32.2,90.8,77.2,,55.1
351-400,351-400,Universität für Bodenkultur Wien,Austria,58.5,39.7,77,67.3,,62.2
351-400,301-350,Université de Lorraine,France,54.6,38.5,80.1,71.8,,88.9
351-400,351-400,University of Alicante,Spain,51.6,47.7,81.3,66,,55.8
351-400,301-350,University of Baghdad,Iraq,49.9,65.1,66.5,60.7,,35.1
351-400,301-350,University of Belgrade,Serbia,54.5,41,76.5,70.7,,80.7
351-400,251-300,University of Coimbra,Portugal,53.4,51.7,79.6,65.2,,59.3
351-400,301-350,University of Connecticut,United States,51,50.3,88.2,71.1,,36.6
351-400,301-350,University of Engineering & Technology (UET) Lahore,Pakistan,50.9,60.4,70.8,62.3,,39.5
351-400,301-350,University of Florence,Italy,53.5,51.4,79.2,65.6,,59.7
351-400,301-350,"University of Missouri, Columbia",United States,52.2,51.8,78.4,63.8,,41.5
351-400,251-300,University of Pretoria,South Africa,49.8,59.8,73.4,63.3,,51.3
351-400,,University of Sharjah,United Arab Emirates,44.7,65.3,73.3,66.5,,56.6
351-400,251-300,University of the Basque Country,Spain,53.5,39.8,85.4,76.9,,85.6
351-400,301-350,University of Virginia,United States,48.7,61.4,82.6,68.1,,21.7
351-400,301-350,University of Witwatersrand,South Africa,53,58.9,70.7,59,,56.3
351-400,301-350,Vanderbilt University,United States,52.6,57.4,78.2,61.2,,30.3
401-430,301-350,Aalborg University,Denmark,55.6,42.9,74.3,61.2,,61.2
401-430,,Ain Shams University ,Egypt,44.5,63.3,72.9,63.3,,35.4
401-430,301-350,Ajou University ,South Korea,48.3,51.2,82.6,69.3,,35.1
401-430,351-400,American University of Sharjah,United Arab Emirates,52.9,70.6,54.9,45.8,,24.2
401-430,,Beijing University of Technology,China (Mainland),41.4,51.8,87.5,79.5,,46.6
401-430,351-400,Brunel University London,United Kingdom,46.3,56.1,77.7,68.9,,45.9
401-430,301-350,Chung-Ang University (CAU),South Korea,41.5,57.8,81.1,71.4,,33
401-430,401-420,Clemson University,United States,44.1,61.8,76.7,65.2,,29.3
401-430,351-400,De La Salle University,Philippines,54.5,59.4,58.6,53.7,,19.4
401-430,351-400,Drexel University,United States,49.7,50.1,85.5,65.6,,40.2
401-430,,Gdańsk University of Technology,Poland,48.5,49.7,80.2,65.2,,61.7
401-430,351-400,Iran University of Science and Technology,"Iran, Islamic Republic of",45.9,50.5,84,73.4,,55.8
401-430,,King Faisal University,Saudi Arabia,48.1,62.9,65.2,55.8,,33.8
401-430,351-400,Lodz University of Technology,Poland,50.6,48.7,75.5,60.7,,58.7
401-430,351-400,Louisiana State University,United States,50.9,52,76.3,65.2,,25.7
401-430,,Osaka Metropolitan University,Japan,49.4,49.9,79.6,67.7,,44.5
401-430,351-400,The University of Arizona,United States,51.8,52.6,76.8,64.2,,28.7
401-430,,The University of Georgia,United States,50.2,55,79,64.7,,28.7
401-430,351-400,"The University of Tennessee, Knoxville",United States,40.3,53.1,91.5,78,,35
401-430,351-400,Universidad de Guadalajara (UDG),Mexico,58.1,57.2,58.5,56.5,,18.3
401-430,,Universidad de Oviedo,Spain,51.6,50.2,74.2,62.8,,44.2
401-430,,Universiti Teknologi MARA - UiTM,Malaysia,51.2,54.6,70.4,67.3,,37.7
401-430,351-400,University of Genoa,Italy,46.9,49.8,80.9,68.9,,43.7
401-430,351-400,University of Kentucky,United States,42.9,58.3,81.3,68.5,,24.4
401-430,351-400,University of Mons ,Belgium,50.9,58.3,67.3,57.1,,37.7
401-430,,University of Texas Dallas,United States,46.8,55.7,78.2,65.6,,25.7
401-430,351-400,University of the Philippines,Philippines,50.9,63.4,61.6,55.8,,24.8
401-430,401-420,University of the Punjab,Pakistan,44.5,62.5,69.5,62.8,,29.4
401-430,,University of Tsukuba,Japan,46.9,54.3,81.3,63.3,,56.4
401-430,351-400,University POLITEHNICA of Bucharest,Romania,48.2,57.7,72.9,60.7,,49.7
401-430,,Victoria University of Wellington,New Zealand,50.7,64.4,59.9,53,,24.9
401-430,401-420,Viet Nam National University Ho Chi Minh City (VNU-HCM),Vietnam,48.7,52.4,73.9,62.8,,46.2
401-430,251-300,Zhengzhou University,China (Mainland),49.2,38.4,90.6,86.7,,47.8
