2024,2023,Institution,Location,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,International,Score
128,117=,Institut National des Sciences Appliquées de Lyon (INSA),France,68.5,65.9,81.2,69.4,67.2,69.4
=129,106=,Sorbonne University,France,63,70.3,81.2,71.7,75.3,69.2
=129,130=,The University of Warwick,United Kingdom,62.7,70.7,88.6,74.2,52,69.2
=129,130=,University of Washington,United States,60.3,69.1,94.2,81.3,47.5,69.2
132,145  ,King Saud University,Saudi Arabia,56.8,70.1,92.8,77.9,80.4,69.1
133,136  ,University of Strathclyde,United Kingdom,65.9,69.4,80.7,71,57.1,69
=134,70=,Korea University,South Korea,58.2,74.3,90.2,77.6,47.7,68.9
=134,133  ,National Tsing Hua University,Taiwan,66,72.1,82.6,65.6,46.5,68.9
=134,130=,The Australian National University,Australia,60.2,75.1,86.6,71.7,49.8,68.9
=134,147=,University of Glasgow,United Kingdom,62.8,71.4,82.4,72.8,60,68.9
=138,134=,Istanbul Technical University,Turkey,61.2,78.8,77,66.9,53.5,68.8
=138,151-200,The University of Edinburgh,United Kingdom,62.7,72.8,84,66,61.9,68.8
140,141=,Middle East Technical University,Turkey,61.8,77.7,80,64.6,47.6,68.5
141,146  ,"Trinity College Dublin, The University of Dublin",Ireland,63.7,70.2,86.2,71,44.5,68.4
142,151-200,Osaka University,Japan,62.4,72.7,75.2,70.6,65.9,68.3
143,140  ,"University of California, Santa Barbara (UCSB)",United States,60.8,67.7,92.1,73.5,57,68.2
144,151-200,Indian Institute of Technology Roorkee (IITR),India,61.3,70.1,84.8,72.8,52.2,67.9
=145,137=,National Technical University of Athens,Greece,62.2,66.5,84.3,72.1,68,67.8
=145,149=,University of Minnesota Twin Cities,United States,61.8,65.6,89.2,77.9,51,67.8
147,151-200,Brown University,United States,67.7,69.4,79.8,63.6,38.1,67.7
=148,141=,Universidade Estadual de Campinas (Unicamp),Brazil,58.5,76.4,80.3,69,52,67.6
=148,127  ,Università di Padova,Italy,61.3,68.2,81.4,74.2,62.9,67.6
=148,151-200,Universitat Politècnica de València,Spain,63.9,65.1,83,69.8,68.5,67.6
=148,151-200,University of Porto,Portugal,64.4,62.6,84.1,75.1,63.3,67.6
151-200,151-200,Aalto University,Finland,63.9,54.4,87.3,74.5,,76.2
151-200,151-200,Arizona State University,United States,57.2,67.7,85,74.5,,59.4
151-200,134=,Bauman Moscow State Technical University,Russia,65.5,82.7,58,49.9,,34.7
151-200,151-200,Brunel University London,United Kingdom,56.5,60.7,90.1,73.1,,82.2
151-200,151-200,Budapest University of Technology and Economics,Hungary,59.2,68,79.8,69.4,,69.8
151-200,151-200,Cairo University,Egypt,58.3,73.6,81.3,68.6,,38.9
151-200,151-200,Cardiff University,United Kingdom,54.6,62.9,94,74.2,,67.6
151-200,149=,Ecole Centrale de Lyon,France,60.5,64.2,79.1,66,,68.8
151-200,151-200,Friedrich-Alexander-Universität Erlangen-Nürnberg,Germany,60.4,61.3,83.7,73.8,,79.4
151-200,151-200,Ghent University,Belgium,63.8,61,82.6,69.8,,91.4
151-200,201-250,Graz University of Technology,Austria,66.3,55.7,77.8,63.1,,74.7
151-200,141=,"Grenoble INP, Grenoble Institute of Technology",France,58.5,65.1,83.1,69,,76.7
151-200,99=,Hanyang University,South Korea,55.4,71.8,88,79.5,,46.4
151-200,151-200,Institut Supérieur de l'Aéronautique et de l'Espace (ISAE),France,69.8,64.9,74.2,65.1,,41.2
151-200,151-200,Iowa State University,United States,56.1,67.8,86.4,77.9,,49.2
151-200,151-200,Khalifa University of Science and Technology,United Arab Emirates,54.3,69.5,86.8,73.8,,67.9
151-200,151-200,Kyushu University,Japan,59.8,69.4,80,69.4,,62.5
151-200,151-200,Leibniz University Hannover,Germany,62.9,60,78.4,71.7,,78.7
151-200,151-200,McMaster University,Canada,59.6,68.3,85.1,69.4,,47.5
151-200,151-200,Nagoya University,Japan,62.8,68.8,73.6,66.9,,50.2
151-200,151-200,Nanjing University of Aeronautics and Astronautics,China (Mainland),64.8,45.7,80.5,88.4,,71.3
151-200,201-250,New York University (NYU),United States,59.5,70.5,84.1,65.1,,42.5
151-200,151-200,Newcastle University,United Kingdom,46.2,73.2,87.8,73.1,,75.2
151-200,151-200,North Carolina State University,United States,56.3,69.6,88.2,80.6,,45.5
151-200,201-250,Northwestern Polytechnical University,China (Mainland),59.6,48.7,85.9,94.4,,69.6
151-200,151-200,Queensland University of Technology (QUT),Australia,54.8,64,94.3,76.4,,68.1
151-200,151-200,Rice University,United States,56.5,61.8,93.7,72.8,,49
151-200,151-200,Technische Universität Braunschweig,Germany,64.8,60.1,78.7,69.4,,55.7
151-200,151-200,The University of Adelaide,Australia,52.8,66.3,93.9,79,,54.1
151-200,251-300,Tianjin University,China (Mainland),52.5,66.1,87.4,90.9,,65.1
