2024,2023,Institution,Location,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,International,Score
401-450,,University of Agronomic Sciences and Veterinary Medicine of Bucharest,Romania,,,,,,18.2
401-450,,University of Basrah,Iraq,,,,,,36.7
401-450,351-400,University of Delaware,United States,,,,,,38.7
401-450,,University of Greenwich,United Kingdom,,,,,,52.9
401-450,,University of Lampung,Indonesia,,,,,,9.9
401-450,,University of Miyazaki,Japan,,,,,,33.5
401-450,251-300,University of Montana Missoula ,United States,,,,,,28.9
401-450,,University of Nevada - Reno,United States,,,,,,39.9
401-450,,University of Patras,Greece,,,,,,22.4
401-450,,University of Peradeniya ,Sri Lanka,,,,,,30.6
401-450,,University of Rhode Island ,United States,,,,,,49.9
401-450,,University of Sargodha,Pakistan,,,,,,38.3
401-450,,University of the Free State,South Africa,,,,,,61.7
401-450,,University of the Ryukyus,Japan,,,,,,56.7
401-450,,University of Zimbabwe,Zimbabwe,,,,,,33.1
